Claim_ID,Policy_ID,Customer_ID,Claim_Date,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Settlement_Date,Provider,Fraud_Score,Fraud_Risk,Claim_TAT_Days
3009871,2044162,1044162,8-15-2024,Travel Delay,24019,22826,Settled,10-20-2024,Apollo Partner,1,Low Risk,66
3009943,2044496,1044496,8-15-2024,Travel Delay,24441,18590,Settled,09-08-24,Apollo Partner,6,Low Risk,24
3010132,2045326,1045326,11-15-2025,Travel Delay,41563,38964,Settled,12-13-2025,Apollo Partner,9,Low Risk,28
3010251,2045847,1045847,9-20-2025,Travel Delay,22710,17147,Settled,11-03-25,Apollo Partner,14,Low Risk,44
3010283,2046002,1046002,09-07-25,Travel Delay,12040,8739,Settled,9-17-2025,Apollo Partner,1,Low Risk,10
3010333,2046212,1046212,8-23-2025,Travel Delay,23730,18700,Settled,11-03-25,Apollo Partner,18,Low Risk,72
3010555,2047201,1047201,02-01-25,Travel Delay,43945,29295,Settled,3-26-2025,Apollo Partner,12,Low Risk,53
3010680,2047747,1047747,04-04-26,Travel Delay,37563,34365,Settled,06-07-26,Apollo Partner,16,Low Risk,64
3010746,2048018,1048018,10-01-25,Travel Delay,52417,42969,Settled,10-16-2025,Apollo Partner,15,Low Risk,15
3010810,2048306,1048306,12-26-2025,Travel Delay,50055,43461,Settled,02-08-26,Apollo Partner,14,Low Risk,44
3010832,2048379,1048379,4-14-2025,Travel Delay,18436,17250,Settled,4-19-2025,Apollo Partner,34,Low Risk,5
3010846,2048486,1048486,12-28-2025,Travel Delay,60823,59632,Settled,01-01-26,Apollo Partner,2,Low Risk,4
3011110,2049638,1049638,04-12-25,Travel Delay,114238,91334,Settled,05-08-25,Apollo Partner,6,Low Risk,26
3011334,2050682,1050682,05-10-25,Travel Delay,31471,26058,Settled,07-01-25,Apollo Partner,1,Low Risk,52
3011583,2051856,1051856,05-01-25,Travel Delay,133978,113234,Settled,5-25-2025,Apollo Partner,27,Low Risk,24
3011628,2052064,1052064,12-01-24,Travel Delay,41423,29423,Settled,12-10-24,Apollo Partner,6,Low Risk,9
3011770,2052663,1052663,5-25-2025,Travel Delay,50329,38033,Settled,07-02-25,Apollo Partner,38,Low Risk,38
3011807,2052845,1052845,12-29-2024,Travel Delay,35025,26252,Settled,03-07-25,Apollo Partner,6,Low Risk,68
3011827,2052918,1052918,6-20-2026,Travel Delay,16278,11426,Settled,7-22-2026,Apollo Partner,5,Low Risk,32
3011882,2053150,1053150,04-02-26,Travel Delay,52066,42695,Settled,4-17-2026,Apollo Partner,16,Low Risk,15
3011895,2053197,1053197,05-08-26,Travel Delay,6818,5179,Settled,06-03-26,Apollo Partner,11,Low Risk,26
3012060,2053961,1053961,03-07-25,Travel Delay,9128,7592,Settled,4-21-2025,Apollo Partner,19,Low Risk,45
3012106,2054152,1054152,10-31-2025,Travel Delay,11323,8357,Settled,11-08-25,Apollo Partner,14,Low Risk,8
3012111,2054164,1054164,2-27-2025,Travel Delay,13716,10595,Settled,04-01-25,Apollo Partner,8,Low Risk,33
3012123,2054209,1054209,04-10-25,Travel Delay,89122,76026,Settled,5-24-2025,Apollo Partner,35,Low Risk,44
3012185,2054493,1054493,05-01-25,Travel Delay,37279,24348,Settled,5-19-2025,Apollo Partner,37,Low Risk,18
3012246,2054814,1054814,12-29-2025,Travel Delay,181454,135872,Settled,2-28-2026,Apollo Partner,19,Low Risk,61
3012264,2054886,1054886,03-04-26,Travel Delay,16889,11294,Settled,05-03-26,Apollo Partner,21,Low Risk,60
3012284,2054979,1054979,8-19-2025,Travel Delay,6965,5561,Settled,10-26-2025,Apollo Partner,21,Low Risk,68
3012438,2055809,1055809,7-24-2024,Travel Delay,8344,6987,Settled,8-16-2024,Apollo Partner,33,Low Risk,23
3012573,2056410,1056410,10-29-2026,Travel Delay,5482,4038,Settled,11-24-2026,Apollo Partner,9,Low Risk,26
3012648,2056821,1056821,01-08-26,Travel Delay,15981,14221,Settled,2-27-2026,Apollo Partner,31,Low Risk,50
3012857,2057749,1057749,10-18-2025,Travel Delay,36969,29855,Settled,11-24-2025,Apollo Partner,9,Low Risk,37
3012867,2057790,1057790,01-02-26,Travel Delay,17745,12213,Settled,1-24-2026,Apollo Partner,22,Low Risk,22
3012955,2058213,1058213,12-03-25,Travel Delay,29572,19330,Settled,02-09-26,Apollo Partner,10,Low Risk,68
3012964,2058257,1058257,3-16-2025,Travel Delay,106559,106477,Settled,5-19-2025,Apollo Partner,38,Low Risk,64
3012970,2058271,1058271,2-25-2025,Travel Delay,45442,33436,Settled,3-13-2025,Apollo Partner,19,Low Risk,16
3013018,2058463,1058463,8-16-2025,Travel Delay,77130,75218,Settled,10-12-25,Apollo Partner,16,Low Risk,57
3013085,2058795,1058795,7-20-2026,Travel Delay,146163,142017,Settled,09-12-26,Apollo Partner,37,Low Risk,54
3013104,2058885,1058885,11-18-2024,Travel Delay,24936,18661,Settled,11-25-2024,Apollo Partner,13,Low Risk,7
3013131,2059005,1059005,11-24-2024,Travel Delay,5145,4099,Settled,12-04-24,Apollo Partner,16,Low Risk,10
3013151,2059099,1059099,11-21-2024,Travel Delay,48436,40322,Settled,11-24-2024,Apollo Partner,34,Low Risk,3
3013200,2059298,1059298,12-21-2025,Travel Delay,49429,33082,Settled,1-30-2026,Apollo Partner,8,Low Risk,40
3013304,2059860,1059860,06-08-26,Travel Delay,19719,13313,Settled,6-25-2026,Apollo Partner,37,Low Risk,17
3013352,2060096,1060096,6-15-2025,Travel Delay,31592,31591,Settled,6-26-2025,Apollo Partner,29,Low Risk,11
3013464,2060619,1060619,4-19-2024,Travel Delay,26325,19658,Settled,6-30-2024,Apollo Partner,12,Low Risk,72
3013521,2060907,1060907,02-05-26,Travel Delay,11280,10502,Settled,4-16-2026,Apollo Partner,2,Low Risk,70
3013789,2062077,1062077,03-10-26,Travel Delay,39895,28750,Settled,4-13-2026,Apollo Partner,16,Low Risk,34
3014025,2063022,1063022,9-21-2025,Travel Delay,42721,38996,Settled,11-17-2025,Apollo Partner,1,Low Risk,57
3014040,2063128,1063128,5-18-2025,Travel Delay,8723,7410,Settled,06-03-25,Apollo Partner,13,Low Risk,16
3014149,2063597,1063597,8-15-2025,Travel Delay,13671,13590,Settled,10-22-2025,Apollo Partner,22,Low Risk,68
3014327,2064341,1064341,6-22-2025,Travel Delay,60831,59677,Settled,8-25-2025,Apollo Partner,3,Low Risk,64
3014378,2064579,1064579,8-21-2026,Travel Delay,11440,10459,Settled,9-25-2026,Apollo Partner,31,Low Risk,35
3014469,2064977,1064977,6-16-2024,Travel Delay,18296,12106,Settled,7-25-2024,Apollo Partner,6,Low Risk,39
3014617,2065659,1065659,03-01-25,Travel Delay,17131,12469,Settled,04-02-25,Apollo Partner,6,Low Risk,32
3014809,2066542,1066542,12-15-2025,Travel Delay,13177,10445,Settled,01-08-26,Apollo Partner,26,Low Risk,24
3014838,2066683,1066683,1-15-2025,Travel Delay,20173,16472,Settled,2-26-2025,Apollo Partner,20,Low Risk,42
3014917,2067000,1067000,03-01-25,Travel Delay,50066,47508,Settled,4-13-2025,Apollo Partner,10,Low Risk,43
3014945,2067127,1067127,8-18-2025,Travel Delay,82128,80970,Settled,8-24-2025,Apollo Partner,6,Low Risk,6
3015006,2067378,1067378,1-19-2025,Travel Delay,15649,11482,Settled,03-11-25,Apollo Partner,1,Low Risk,51
3015155,2068055,1068055,9-27-2024,Travel Delay,11095,7980,Settled,12-01-24,Apollo Partner,29,Low Risk,65
3015316,2068748,1068748,09-04-25,Travel Delay,18337,13503,Settled,10-26-2025,Apollo Partner,30,Low Risk,52
3015390,2069088,1069088,01-03-26,Travel Delay,7819,6092,Settled,02-09-26,Apollo Partner,36,Low Risk,37
3015404,2069129,1069129,3-14-2024,Travel Delay,9286,6756,Settled,04-05-24,Apollo Partner,15,Low Risk,22
3015497,2069592,1069592,12-23-2025,Travel Delay,16734,12494,Settled,02-09-26,Apollo Partner,21,Low Risk,48
3015538,2069776,1069776,4-13-2026,Travel Delay,26091,19526,Settled,5-21-2026,Apollo Partner,19,Low Risk,38
3015569,2069932,1069932,5-23-2026,Travel Delay,63457,63073,Settled,6-25-2026,Apollo Partner,5,Low Risk,33
3015679,2070447,1070447,08-02-25,Travel Delay,5177,4880,Settled,10-02-25,Apollo Partner,38,Low Risk,61
3015883,2071349,1071349,4-18-2026,Travel Delay,55711,36235,Settled,6-18-2026,Apollo Partner,7,Low Risk,61
3015983,2071811,1071811,08-04-25,Travel Delay,13531,9660,Settled,9-19-2025,Apollo Partner,16,Low Risk,46
3015994,2071856,1071856,12-09-24,Travel Delay,17512,16588,Settled,1-27-2025,Apollo Partner,13,Low Risk,49
3015996,2071866,1071866,5-19-2024,Travel Delay,11451,8525,Settled,7-22-2024,Apollo Partner,10,Low Risk,64
3016066,2072192,1072192,12-20-2025,Travel Delay,12512,9748,Settled,1-20-2026,Apollo Partner,3,Low Risk,31
3016188,2072693,1072693,10-14-2024,Travel Delay,10592,10455,Settled,10-27-2024,Apollo Partner,21,Low Risk,13
3016322,2073205,1073205,08-02-26,Travel Delay,32331,24482,Settled,10-11-26,Apollo Partner,4,Low Risk,70
3016406,2073568,1073568,8-26-2024,Travel Delay,47559,31077,Settled,9-25-2024,Apollo Partner,34,Low Risk,30
3016573,2074339,1074339,12-22-2025,Travel Delay,13720,10637,Settled,1-24-2026,Apollo Partner,19,Low Risk,33
3016605,2074499,1074499,11-27-2025,Travel Delay,20425,15743,Settled,12-11-25,Apollo Partner,19,Low Risk,14
3017095,2076801,1076801,10-01-25,Travel Delay,74959,51141,Settled,10-21-2025,Apollo Partner,23,Low Risk,20
3017148,2077031,1077031,12-25-2024,Travel Delay,9371,7274,Settled,2-27-2025,Apollo Partner,0,Low Risk,64
3017150,2077051,1077051,10-23-2024,Travel Delay,17915,14433,Settled,12-04-24,Apollo Partner,2,Low Risk,42
3017270,2077586,1077586,10-08-24,Travel Delay,8572,6766,Settled,11-01-24,Apollo Partner,10,Low Risk,24
3017364,2078018,1078018,4-13-2025,Travel Delay,22327,20743,Settled,4-28-2025,Apollo Partner,31,Low Risk,15
3017683,2079486,1079486,7-24-2025,Travel Delay,10186,9950,Settled,09-03-25,Apollo Partner,2,Low Risk,41
3017781,2079887,1079887,3-13-2025,Travel Delay,47183,38925,Settled,5-17-2025,Apollo Partner,14,Low Risk,65
3018161,2081630,1081630,2-22-2026,Travel Delay,10345,10233,Settled,3-27-2026,Apollo Partner,9,Low Risk,33
3018170,2081670,1081670,9-27-2024,Travel Delay,10077,9552,Settled,11-07-24,Apollo Partner,3,Low Risk,41
3018257,2082074,1082074,5-27-2025,Travel Delay,20596,18330,Settled,07-02-25,Apollo Partner,18,Low Risk,36
3018327,2082374,1082374,1-22-2025,Travel Delay,11648,10712,Settled,3-13-2025,Apollo Partner,28,Low Risk,50
3018340,2082435,1082435,4-30-2024,Travel Delay,22815,16112,Settled,06-04-24,Apollo Partner,27,Low Risk,35
3018573,2083619,1083619,08-10-25,Travel Delay,6848,6805,Settled,10-04-25,Apollo Partner,4,Low Risk,55
3018606,2083788,1083788,7-22-2025,Travel Delay,8070,6020,Settled,08-01-25,Apollo Partner,36,Low Risk,10
3018725,2084300,1084300,08-08-25,Travel Delay,51554,41786,Settled,10-09-25,Apollo Partner,2,Low Risk,62
3018904,2085123,1085123,05-01-25,Travel Delay,4507,3347,Settled,5-20-2025,Apollo Partner,5,Low Risk,19
3018926,2085190,1085190,03-03-25,Travel Delay,7451,6791,Settled,04-06-25,Apollo Partner,31,Low Risk,34
3019011,2085580,1085580,7-28-2026,Travel Delay,19901,17752,Settled,10-06-26,Apollo Partner,23,Low Risk,70
3019080,2085933,1085933,5-27-2025,Travel Delay,103820,96516,Settled,6-29-2025,Apollo Partner,29,Low Risk,33
3019175,2086414,1086414,05-07-26,Travel Delay,23708,15817,Settled,06-10-26,Apollo Partner,38,Low Risk,34
3019347,2087302,1087302,10-10-24,Travel Delay,11447,10260,Settled,10-25-2024,Apollo Partner,8,Low Risk,15
3019367,2087393,1087393,07-01-25,Travel Delay,31164,27851,Settled,07-11-25,Apollo Partner,17,Low Risk,10
3019374,2087426,1087426,9-14-2026,Travel Delay,133797,120188,Settled,10-31-2026,Apollo Partner,11,Low Risk,47
3019466,2087806,1087806,02-01-26,Travel Delay,21393,16035,Settled,02-04-26,Apollo Partner,7,Low Risk,3
3019754,2088978,1088978,7-16-2024,Travel Delay,27982,27676,Settled,7-19-2024,Apollo Partner,20,Low Risk,3
3019829,2089314,1089314,9-29-2024,Travel Delay,67190,52008,Settled,10-13-2024,Apollo Partner,23,Low Risk,14
3019847,2089374,1089374,8-25-2024,Travel Delay,64961,51986,Settled,11-06-24,Apollo Partner,24,Low Risk,73
3019922,2089684,1089684,06-06-25,Travel Delay,7164,6824,Settled,6-29-2025,Apollo Partner,16,Low Risk,23
3019970,2089904,1089904,10-03-25,Travel Delay,11662,10039,Settled,10-30-2025,Apollo Partner,7,Low Risk,27
3019992,2090055,1090055,4-26-2026,Travel Delay,174748,151085,Settled,4-30-2026,Apollo Partner,13,Low Risk,4
3020057,2090341,1090341,4-23-2025,Travel Delay,48366,33097,Settled,6-25-2025,Apollo Partner,9,Low Risk,63
3020147,2090690,1090690,7-15-2024,Travel Delay,8996,6009,Settled,9-24-2024,Apollo Partner,37,Low Risk,71
3020240,2091087,1091087,08-07-25,Travel Delay,46028,37064,Settled,10-10-25,Apollo Partner,19,Low Risk,64
3020258,2091192,1091192,09-12-25,Travel Delay,21033,19585,Settled,10-07-25,Apollo Partner,14,Low Risk,25
3020471,2092195,1092195,12-10-24,Travel Delay,14095,13546,Settled,02-07-25,Apollo Partner,5,Low Risk,59
3020521,2092372,1092372,08-07-24,Travel Delay,15437,13720,Settled,9-20-2024,Apollo Partner,25,Low Risk,44
3020530,2092399,1092399,7-28-2025,Travel Delay,51029,36260,Settled,8-14-2025,Apollo Partner,23,Low Risk,17
3020535,2092409,1092409,8-24-2024,Travel Delay,15335,14678,Settled,10-16-2024,Apollo Partner,23,Low Risk,53
3020598,2092687,1092687,12-21-2025,Travel Delay,36565,30259,Settled,2-21-2026,Apollo Partner,21,Low Risk,62
3020650,2092916,1092916,01-12-25,Travel Delay,14355,11931,Settled,1-25-2025,Apollo Partner,13,Low Risk,13
3020758,2093475,1093475,12-08-24,Travel Delay,28616,23003,Settled,1-24-2025,Apollo Partner,10,Low Risk,47
3020860,2093905,1093905,12-02-24,Travel Delay,8321,5799,Settled,12-26-2024,Apollo Partner,21,Low Risk,24
3021015,2094619,1094619,11-23-2024,Travel Delay,18046,13077,Settled,12-30-2024,Apollo Partner,13,Low Risk,37
3021339,2096170,1096170,8-31-2024,Travel Delay,81293,67892,Settled,10-22-2024,Apollo Partner,20,Low Risk,52
3021355,2096247,1096247,12-10-25,Travel Delay,31302,25462,Settled,02-12-26,Apollo Partner,5,Low Risk,64
3021520,2097008,1097008,1-29-2026,Travel Delay,48940,35724,Settled,2-22-2026,Apollo Partner,29,Low Risk,24
3021646,2097548,1097548,12-06-25,Travel Delay,20386,16873,Settled,01-03-26,Apollo Partner,16,Low Risk,28
3021654,2097592,1097592,12-28-2025,Travel Delay,36248,26274,Settled,2-17-2026,Apollo Partner,14,Low Risk,51
3021922,2098771,1098771,1-15-2026,Travel Delay,88984,85853,Settled,03-08-26,Apollo Partner,16,Low Risk,52
3021973,2098950,1098950,4-19-2026,Travel Delay,3300,3060,Settled,06-04-26,Apollo Partner,39,Low Risk,46
3022042,2099229,1099229,8-14-2025,Travel Delay,51878,37463,Settled,10-13-2025,Apollo Partner,18,Low Risk,60
3022176,2099854,1099854,12-22-2025,Travel Delay,7867,7094,Settled,02-10-26,Apollo Partner,35,Low Risk,50
3000201,2000859,1000859,11-11-25,Travel Delay,29431,26072,Settled,11-16-2025,Prime Garage,23,Low Risk,5
3000225,2000928,1000928,10-24-2024,Travel Delay,25580,20347,Settled,11-14-2024,Prime Garage,6,Low Risk,21
3000355,2001492,1001492,04-05-25,Travel Delay,60992,55504,Settled,06-09-25,Prime Garage,9,Low Risk,65
3000542,2002282,1002282,09-08-24,Travel Delay,22817,16643,Settled,9-15-2024,Prime Garage,4,Low Risk,7
3000598,2002562,1002562,07-04-25,Travel Delay,14079,11709,Settled,7-30-2025,Prime Garage,11,Low Risk,26
3000711,2003128,1003128,1-17-2026,Travel Delay,55469,36088,Settled,03-09-26,Prime Garage,13,Low Risk,51
3000821,2003651,1003651,11-13-2025,Travel Delay,76185,66506,Settled,12-16-2025,Prime Garage,38,Low Risk,33
3000839,2003700,1003700,6-17-2026,Travel Delay,35227,35186,Settled,8-26-2026,Prime Garage,3,Low Risk,70
3001068,2004723,1004723,7-30-2025,Travel Delay,30732,27950,Settled,8-30-2025,Prime Garage,14,Low Risk,31
3001247,2005467,1005467,02-02-25,Travel Delay,21886,19536,Settled,3-20-2025,Prime Garage,3,Low Risk,46
3001293,2005634,1005634,9-19-2025,Travel Delay,75231,66268,Settled,12-01-25,Prime Garage,22,Low Risk,73
3001319,2005755,1005755,10-16-2024,Travel Delay,17850,12486,Settled,11-21-2024,Prime Garage,30,Low Risk,36
3001336,2005810,1005810,01-03-25,Travel Delay,5869,4955,Settled,2-15-2025,Prime Garage,2,Low Risk,43
3001376,2005966,1005966,5-25-2025,Travel Delay,61162,43971,Settled,06-10-25,Prime Garage,16,Low Risk,16
3001443,2006264,1006264,06-07-25,Travel Delay,9795,7583,Settled,7-30-2025,Prime Garage,9,Low Risk,53
3001499,2006483,1006483,1-21-2026,Travel Delay,7107,6483,Settled,02-04-26,Prime Garage,13,Low Risk,14
3001606,2006975,1006975,9-25-2026,Travel Delay,16473,11612,Settled,11-11-26,Prime Garage,7,Low Risk,47
3001626,2007088,1007088,6-14-2025,Travel Delay,6764,5126,Settled,07-08-25,Prime Garage,18,Low Risk,24
3001662,2007250,1007250,04-10-25,Travel Delay,53412,35633,Settled,05-10-25,Prime Garage,4,Low Risk,30
3001768,2007711,1007711,08-04-24,Travel Delay,12220,11511,Settled,8-31-2024,Prime Garage,19,Low Risk,27
3001946,2008469,1008469,11-01-25,Travel Delay,17688,16257,Settled,12-15-2025,Prime Garage,25,Low Risk,44
3002109,2009164,1009164,3-18-2025,Travel Delay,40970,29753,Settled,04-01-25,Prime Garage,13,Low Risk,14
3002340,2010157,1010157,08-12-25,Travel Delay,24215,17290,Settled,9-24-2025,Prime Garage,30,Low Risk,43
3002376,2010329,1010329,2-24-2025,Travel Delay,28027,24666,Settled,3-17-2025,Prime Garage,37,Low Risk,21
3002472,2010794,1010794,12-24-2024,Travel Delay,22377,21848,Settled,1-31-2025,Prime Garage,11,Low Risk,38
3002541,2011095,1011095,6-24-2026,Travel Delay,11402,7444,Settled,7-29-2026,Prime Garage,9,Low Risk,35
3002543,2011104,1011104,5-14-2025,Travel Delay,10494,9232,Settled,6-20-2025,Prime Garage,31,Low Risk,37
3002591,2011361,1011361,12-25-2024,Travel Delay,60396,53648,Settled,1-29-2025,Prime Garage,4,Low Risk,35
3002594,2011367,1011367,4-22-2024,Travel Delay,14217,10245,Settled,6-14-2024,Prime Garage,4,Low Risk,53
3002795,2012214,1012214,12-09-24,Travel Delay,10945,9753,Settled,2-13-2025,Prime Garage,25,Low Risk,66
3002949,2012820,1012820,07-12-26,Travel Delay,29126,26321,Settled,8-25-2026,Prime Garage,4,Low Risk,44
3002974,2012921,1012921,11-05-25,Travel Delay,43315,37585,Settled,11-22-2025,Prime Garage,7,Low Risk,17
3002977,2012926,1012926,10-05-25,Travel Delay,15869,15189,Settled,10-23-2025,Prime Garage,6,Low Risk,18
3002978,2012928,1012928,12-27-2025,Travel Delay,12928,9416,Settled,12-30-2025,Prime Garage,9,Low Risk,3
3002987,2012969,1012969,06-05-25,Travel Delay,8998,7189,Settled,7-29-2025,Prime Garage,10,Low Risk,54
3003081,2013390,1013390,05-06-24,Travel Delay,62857,48505,Settled,7-18-2024,Prime Garage,18,Low Risk,73
3003104,2013501,1013501,04-03-25,Travel Delay,25268,18469,Settled,4-14-2025,Prime Garage,34,Low Risk,11
3003174,2013850,1013850,12-05-24,Travel Delay,60282,58068,Settled,1-24-2025,Prime Garage,19,Low Risk,50
3003444,2015062,1015062,12-24-2024,Travel Delay,15312,10597,Settled,03-04-25,Prime Garage,16,Low Risk,70
3003567,2015587,1015587,6-28-2025,Travel Delay,13071,10210,Settled,7-26-2025,Prime Garage,27,Low Risk,28
3003770,2016481,1016481,11-01-24,Travel Delay,27880,21147,Settled,11-09-24,Prime Garage,15,Low Risk,8
3003775,2016508,1016508,3-23-2026,Travel Delay,32293,27758,Settled,5-31-2026,Prime Garage,2,Low Risk,69
3003929,2017224,1017224,06-04-24,Travel Delay,12518,9718,Settled,8-16-2024,Prime Garage,30,Low Risk,73
3003959,2017384,1017384,7-29-2025,Travel Delay,16286,15472,Settled,8-19-2025,Prime Garage,1,Low Risk,21
3004091,2017971,1017971,05-05-24,Travel Delay,30099,28946,Settled,06-09-24,Prime Garage,9,Low Risk,35
3004230,2018534,1018534,4-13-2025,Travel Delay,12348,12073,Settled,4-28-2025,Prime Garage,24,Low Risk,15
3004245,2018593,1018593,11-28-2025,Travel Delay,9404,6239,Settled,12-19-2025,Prime Garage,21,Low Risk,21
3004379,2019240,1019240,9-25-2024,Travel Delay,19962,17474,Settled,10-12-24,Prime Garage,25,Low Risk,17
3004383,2019257,1019257,06-06-25,Travel Delay,22773,18948,Settled,6-14-2025,Prime Garage,26,Low Risk,8
3004559,2020079,1020079,9-15-2024,Travel Delay,34214,32540,Settled,11-25-2024,Prime Garage,10,Low Risk,71
3004837,2021449,1021449,06-09-26,Travel Delay,4411,3527,Settled,8-17-2026,Prime Garage,14,Low Risk,69
3004843,2021466,1021466,4-15-2024,Travel Delay,12007,8226,Settled,4-26-2024,Prime Garage,22,Low Risk,11
3004868,2021560,1021560,9-16-2024,Travel Delay,8193,5766,Settled,11-11-24,Prime Garage,33,Low Risk,56
3004877,2021593,1021593,05-03-25,Travel Delay,15599,14257,Settled,06-07-25,Prime Garage,15,Low Risk,35
3004892,2021664,1021664,06-04-26,Travel Delay,29900,20911,Settled,7-30-2026,Prime Garage,10,Low Risk,56
3004984,2022068,1022068,9-25-2025,Travel Delay,23598,22875,Settled,11-22-2025,Prime Garage,6,Low Risk,58
3005118,2022675,1022675,05-11-26,Travel Delay,15535,14965,Settled,6-30-2026,Prime Garage,32,Low Risk,50
3005232,2023199,1023199,7-23-2026,Travel Delay,41503,29624,Settled,08-12-26,Prime Garage,16,Low Risk,20
3005293,2023475,1023475,02-06-26,Travel Delay,21463,21237,Settled,3-30-2026,Prime Garage,18,Low Risk,52
3005295,2023488,1023488,8-27-2024,Travel Delay,4393,3261,Settled,10-21-2024,Prime Garage,11,Low Risk,55
3005328,2023620,1023620,11-03-25,Travel Delay,26274,20092,Settled,01-12-26,Prime Garage,8,Low Risk,70
3005400,2023954,1023954,01-09-25,Travel Delay,5816,5444,Settled,1-21-2025,Prime Garage,3,Low Risk,12
3005758,2025571,1025571,10-05-25,Travel Delay,46486,38271,Settled,10-14-2025,Prime Garage,6,Low Risk,9
3005905,2026271,1026271,6-17-2025,Travel Delay,8491,7628,Settled,7-17-2025,Prime Garage,16,Low Risk,30
