Policy_ID,Customer_ID,Product,Policy_Start,Policy_End,Premium,Sum_Insured,Channel,Agent_ID,Renewal_Status
2090334,1090334,Health,4-22-2024,4-22-2025,83016,2527487,Website,5110,Not Renewed
2090604,1090604,Health,08-08-24,08-08-25,33418,4066500,Website,5260,Not Renewed
2090683,1090683,Health,1-29-2024,1-28-2025,20758,872396,Website,5179,Not Renewed
2090688,1090688,Health,02-11-24,02-10-25,128234,4953059,Website,5128,Not Renewed
2090713,1090713,Health,09-07-25,09-07-26,27825,1240469,Website,5271,Not Renewed
2090775,1090775,Health,03-10-24,03-11-25,18580,1207696,Website,5110,Not Renewed
2090787,1090787,Health,06-02-25,06-03-26,15738,516311,Website,5105,Not Renewed
2090897,1090897,Health,6-27-2025,6-28-2026,34044,3616507,Website,5021,Not Renewed
2090982,1090982,Health,4-28-2024,4-28-2025,92418,4226032,Website,5221,Not Renewed
2091166,1091166,Health,11-09-24,11-10-25,58953,3393223,Website,5089,Not Renewed
2091235,1091235,Health,6-13-2025,6-13-2026,21820,1630696,Website,5263,Not Renewed
2091342,1091342,Health,11-18-2024,11-18-2025,29533,1310047,Website,5224,Not Renewed
2091383,1091383,Health,03-06-25,03-06-26,17444,552184,Website,5132,Not Renewed
2091399,1091399,Health,05-10-24,05-11-25,70400,2038856,Website,5287,Not Renewed
2091461,1091461,Health,6-17-2024,6-18-2025,23285,778957,Website,5171,Not Renewed
2091694,1091694,Health,11-04-24,11-05-25,130476,3942427,Website,5244,Not Renewed
2091697,1091697,Health,12-28-2025,12-28-2026,51544,3390518,Website,5015,Not Renewed
2091721,1091721,Health,9-17-2024,9-17-2025,77073,2224845,Website,5242,Not Renewed
2091723,1091723,Health,12-22-2025,12-23-2026,34542,2952075,Website,5169,Not Renewed
2091896,1091896,Health,05-02-25,05-03-26,84173,3540682,Website,5062,Not Renewed
2091938,1091938,Health,3-30-2025,3-31-2026,49819,3172373,Website,5168,Not Renewed
2091962,1091962,Health,10-24-2024,10-25-2025,18106,837155,Website,5078,Not Renewed
2092005,1092005,Health,05-10-24,05-11-25,89144,3843264,Website,5093,Not Renewed
2092052,1092052,Health,1-29-2024,1-28-2025,62714,2000454,Website,5014,Not Renewed
2092055,1092055,Health,5-18-2024,5-19-2025,35981,1390768,Website,5127,Not Renewed
2092232,1092232,Health,11-11-24,11-12-25,33245,1584816,Website,5054,Not Renewed
2092238,1092238,Health,02-09-25,02-10-26,28521,2474975,Website,5106,Not Renewed
2092286,1092286,Health,10-28-2025,10-28-2026,14145,952613,Website,5122,Not Renewed
2092408,1092408,Health,7-17-2024,7-17-2025,37797,2093400,Website,5108,Not Renewed
2092513,1092513,Health,11-29-2025,11-29-2026,133982,3972049,Website,5177,Not Renewed
2092549,1092549,Health,7-31-2025,08-01-26,71238,3030286,Website,5199,Not Renewed
2092683,1092683,Health,10-20-2024,10-21-2025,108926,4659323,Website,5125,Not Renewed
2092693,1092693,Health,5-26-2025,5-27-2026,20638,1521821,Website,5198,Not Renewed
2092876,1092876,Health,2-14-2025,2-15-2026,40430,1529995,Website,5106,Not Renewed
2092973,1092973,Health,05-10-24,05-10-25,29615,3669499,Website,5031,Not Renewed
2093432,1093432,Health,3-23-2024,3-23-2025,71741,4279551,Website,5148,Not Renewed
2093667,1093667,Health,05-10-24,05-11-25,49881,3642658,Website,5262,Not Renewed
2093700,1093700,Health,09-07-24,09-08-25,92555,3911937,Website,5062,Not Renewed
2093810,1093810,Health,3-26-2025,3-26-2026,76502,2401914,Website,5216,Not Renewed
2093879,1093879,Health,7-18-2025,7-18-2026,31663,1821481,Website,5148,Not Renewed
2093924,1093924,Health,08-10-25,08-11-26,118671,3511419,Website,5183,Not Renewed
2094207,1094207,Health,8-28-2024,8-28-2025,42003,3046040,Website,5240,Not Renewed
2094228,1094228,Health,8-20-2025,8-20-2026,39184,3804525,Website,5147,Not Renewed
2094361,1094361,Health,04-11-25,04-12-26,5752,677094,Website,5050,Not Renewed
2094371,1094371,Health,2-24-2025,2-25-2026,25326,790912,Website,5033,Not Renewed
2094376,1094376,Health,1-27-2024,1-26-2025,48005,4069162,Website,5010,Not Renewed
2094388,1094388,Health,7-18-2024,7-19-2025,56090,4561438,Website,5229,Not Renewed
2094478,1094478,Health,2-27-2025,2-28-2026,33035,3342246,Website,5093,Not Renewed
2094510,1094510,Health,3-17-2024,3-18-2025,102781,3528273,Website,5132,Not Renewed
2094583,1094583,Health,12-31-2025,01-01-27,117907,4102141,Website,5233,Not Renewed
2094680,1094680,Health,10-30-2024,10-30-2025,126171,3801839,Website,5092,Not Renewed
2094707,1094707,Health,2-14-2025,2-14-2026,64572,1955651,Website,5266,Not Renewed
2094741,1094741,Health,5-24-2024,5-25-2025,88191,4264020,Website,5290,Not Renewed
2094883,1094883,Health,5-15-2024,5-15-2025,30063,1911131,Website,5184,Not Renewed
2094995,1094995,Health,2-23-2025,2-23-2026,28644,2125479,Website,5039,Not Renewed
2095270,1095270,Health,03-01-24,03-02-25,48193,2028260,Website,5267,Not Renewed
2095404,1095404,Health,8-26-2025,8-27-2026,58092,2565799,Website,5095,Not Renewed
2095690,1095690,Health,11-06-25,11-06-26,58792,3220973,Website,5140,Not Renewed
2095742,1095742,Health,10-21-2024,10-21-2025,67599,4026229,Website,5063,Not Renewed
2095988,1095988,Health,06-09-24,06-10-25,48674,1734257,Website,5072,Not Renewed
2096103,1096103,Health,6-28-2024,6-29-2025,30211,1927841,Website,5124,Not Renewed
2096197,1096197,Health,8-27-2025,8-27-2026,29949,3195433,Website,5027,Not Renewed
2096431,1096431,Health,01-04-24,01-04-25,132032,4290508,Website,5261,Not Renewed
2096655,1096655,Health,03-03-24,03-03-25,8801,659579,Website,5250,Not Renewed
2096918,1096918,Health,9-25-2025,9-26-2026,34459,1203114,Website,5156,Not Renewed
2097049,1097049,Health,08-03-25,08-04-26,67416,2754151,Website,5222,Not Renewed
2097123,1097123,Health,09-03-24,09-03-25,29024,1609003,Website,5258,Not Renewed
2097159,1097159,Health,11-09-24,11-10-25,27969,3216254,Website,5178,Not Renewed
2097309,1097309,Health,01-05-25,01-06-26,43650,4947669,Website,5116,Not Renewed
2097420,1097420,Health,11-24-2024,11-25-2025,84501,2539541,Website,5082,Not Renewed
2097530,1097530,Health,08-08-25,08-09-26,45071,2911446,Website,5027,Not Renewed
2097589,1097589,Health,12-05-24,12-05-25,45437,2358457,Website,5230,Not Renewed
2097676,1097676,Health,5-22-2025,5-22-2026,107792,4083780,Website,5282,Not Renewed
2097968,1097968,Health,02-08-24,02-08-25,68116,3302449,Website,5150,Not Renewed
2098161,1098161,Health,12-14-2025,12-14-2026,42022,2774709,Website,5287,Not Renewed
2098233,1098233,Health,11-06-25,11-07-26,68299,2399671,Website,5100,Not Renewed
2098329,1098329,Health,9-28-2024,9-29-2025,110519,3525359,Website,5192,Not Renewed
2098531,1098531,Health,2-21-2025,2-21-2026,29298,1423184,Website,5136,Not Renewed
2098710,1098710,Health,5-24-2024,5-25-2025,53609,2239326,Website,5068,Not Renewed
2098754,1098754,Health,8-31-2024,09-01-25,78146,2675770,Website,5283,Not Renewed
2098818,1098818,Health,12-08-25,12-09-26,144185,4933673,Website,5083,Not Renewed
2098895,1098895,Health,12-28-2025,12-28-2026,47674,2032455,Website,5268,Not Renewed
2098896,1098896,Health,12-01-25,12-01-26,68322,4206203,Website,5214,Not Renewed
2098934,1098934,Health,02-04-25,02-05-26,28194,1056709,Website,5236,Not Renewed
2099101,1099101,Health,4-30-2025,4-30-2026,25366,1561634,Website,5220,Not Renewed
2099130,1099130,Health,5-17-2024,5-18-2025,36981,1504923,Website,5112,Not Renewed
2099138,1099138,Health,11-18-2025,11-19-2026,45556,1413765,Website,5014,Not Renewed
2099273,1099273,Health,10-17-2025,10-18-2026,21278,2308472,Website,5233,Not Renewed
2099310,1099310,Health,8-23-2025,8-24-2026,108182,3982399,Website,5149,Not Renewed
2099338,1099338,Health,09-06-24,09-07-25,55292,4621987,Website,5181,Not Renewed
2099408,1099408,Health,1-21-2025,1-21-2026,41718,3298187,Website,5285,Not Renewed
2099461,1099461,Health,6-14-2025,6-14-2026,53517,2827036,Website,5272,Not Renewed
2099471,1099471,Health,6-23-2024,6-24-2025,77290,3042210,Website,5187,Not Renewed
2099478,1099478,Health,10-29-2024,10-29-2025,19169,2083878,Website,5076,Not Renewed
2099505,1099505,Health,03-07-24,03-07-25,39333,2054828,Website,5118,Not Renewed
2099530,1099530,Health,01-07-25,01-07-26,78413,2938783,Website,5241,Not Renewed
2000005,1000005,Health,5-20-2025,5-20-2026,44130,3629572,Website,5030,Renewed
2000121,1000121,Health,2-18-2025,2-19-2026,37174,1384249,Website,5117,Renewed
2000123,1000123,Health,02-05-24,02-04-25,48403,3653916,Website,5205,Renewed
2000245,1000245,Health,11-28-2025,11-28-2026,51345,4644643,Website,5191,Renewed
2000274,1000274,Health,9-23-2024,9-23-2025,106171,3908812,Website,5160,Renewed
2000287,1000287,Health,10-18-2025,10-19-2026,16598,1436424,Website,5185,Renewed
2000325,1000325,Health,9-29-2025,9-29-2026,129674,4072041,Website,5139,Renewed
2000419,1000419,Health,01-08-25,01-08-26,26451,1727933,Website,5119,Renewed
2000440,1000440,Health,9-21-2024,9-22-2025,41423,4070671,Website,5219,Renewed
2000444,1000444,Health,3-25-2025,3-25-2026,87064,2655282,Website,5051,Renewed
2000445,1000445,Health,8-30-2025,8-31-2026,35219,1606428,Website,5198,Renewed
2000477,1000477,Health,02-10-25,02-10-26,37277,1843441,Website,5150,Renewed
2000508,1000508,Health,03-02-25,03-03-26,7203,738314,Website,5056,Renewed
2000520,1000520,Health,06-07-24,06-07-25,8553,503176,Website,5289,Renewed
2000591,1000591,Health,5-18-2024,5-18-2025,6358,594376,Website,5059,Renewed
2000629,1000629,Health,5-24-2024,5-24-2025,45409,1717501,Website,5240,Renewed
2000680,1000680,Health,5-27-2025,5-27-2026,31399,3424444,Website,5029,Renewed
2000701,1000701,Health,06-09-24,06-09-25,15212,1399933,Website,5086,Renewed
2000702,1000702,Health,01-10-25,01-11-26,124410,4303232,Website,5240,Renewed
2000730,1000730,Health,4-25-2024,4-26-2025,82406,3385258,Website,5032,Renewed
2000735,1000735,Health,2-24-2025,2-24-2026,22481,2293832,Website,5214,Renewed
2000742,1000742,Health,5-25-2025,5-25-2026,40613,2220908,Website,5206,Renewed
2000788,1000788,Health,1-27-2025,1-27-2026,18992,1013913,Website,5132,Renewed
2000820,1000820,Health,9-15-2024,9-15-2025,75014,4912947,Website,5026,Renewed
2000845,1000845,Health,6-18-2025,6-19-2026,15570,600228,Website,5114,Renewed
2000856,1000856,Health,5-25-2024,5-25-2025,83013,4791742,Website,5098,Renewed
2000930,1000930,Health,02-07-25,02-07-26,37241,2303807,Website,5030,Renewed
2000966,1000966,Health,09-07-25,09-08-26,41012,1560068,Website,5217,Renewed
2001113,1001113,Health,10-08-24,10-09-25,37924,3808246,Website,5237,Renewed
2001118,1001118,Health,3-20-2024,3-21-2025,30851,965727,Website,5027,Renewed
2001133,1001133,Health,4-19-2024,4-19-2025,97677,2989321,Website,5154,Renewed
2001159,1001159,Health,4-24-2024,4-25-2025,145630,4308399,Website,5125,Renewed
2001171,1001171,Health,06-10-24,06-10-25,30133,3350073,Website,5153,Renewed
2001239,1001239,Health,7-22-2025,7-22-2026,76682,2459776,Website,5225,Renewed
2001253,1001253,Health,7-13-2024,7-14-2025,68068,2280503,Website,5116,Renewed
2001258,1001258,Health,10-01-24,10-01-25,89103,4336008,Website,5067,Renewed
2001344,1001344,Health,12-01-25,12-02-26,61289,2666535,Website,5243,Renewed
2001347,1001347,Health,11-06-25,11-06-26,29526,1318715,Website,5007,Renewed
2001350,1001350,Health,9-28-2025,9-29-2026,72483,4934785,Website,5291,Renewed
2001381,1001381,Health,11-17-2025,11-17-2026,104332,2991713,Website,5132,Renewed
2001429,1001429,Health,08-10-25,08-10-26,17770,825359,Website,5287,Renewed
2001474,1001474,Health,8-23-2024,8-23-2025,7365,560765,Website,5131,Renewed
2001533,1001533,Health,01-02-25,01-02-26,122568,4219059,Website,5060,Renewed
2001561,1001561,Health,9-19-2024,9-19-2025,79706,2954870,Website,5022,Renewed
2001563,1001563,Health,07-09-24,07-09-25,100351,4943593,Website,5152,Renewed
2001574,1001574,Health,2-15-2025,2-16-2026,42305,2271004,Website,5112,Renewed
2001608,1001608,Health,10-09-24,10-10-25,154284,4500421,Website,5228,Renewed
2001679,1001679,Health,4-19-2025,4-19-2026,116427,4930028,Website,5260,Renewed
2001760,1001760,Health,6-27-2024,6-28-2025,105348,3206872,Website,5017,Renewed
2001769,1001769,Health,3-22-2024,3-22-2025,125604,4050562,Website,5269,Renewed
2001801,1001801,Health,12-30-2024,12-31-2025,35381,2218691,Website,5296,Renewed
2001880,1001880,Health,06-10-25,06-11-26,32421,2411444,Website,5163,Renewed
2001881,1001881,Health,05-09-25,05-10-26,85167,3591222,Website,5104,Renewed
2001913,1001913,Health,01-03-24,01-03-25,126102,4180865,Website,5120,Renewed
2001919,1001919,Health,5-13-2025,5-13-2026,92633,3925186,Website,5115,Renewed
2001989,1001989,Health,12-02-25,12-02-26,102661,3303489,Website,5135,Renewed
2001996,1001996,Health,2-20-2024,2-20-2025,6818,509663,Website,5113,Renewed
2002014,1002014,Health,11-17-2024,11-17-2025,43235,1467131,Website,5294,Renewed
2002052,1002052,Health,10-01-25,10-02-26,62578,4526983,Website,5101,Renewed
2002061,1002061,Health,03-12-25,03-12-26,50996,3106404,Website,5003,Renewed
2002081,1002081,Health,8-25-2024,8-26-2025,35205,2213185,Website,5047,Renewed
2002086,1002086,Health,2-24-2024,2-24-2025,52759,1780983,Website,5144,Renewed
2002169,1002169,Health,5-16-2025,5-16-2026,15534,1309642,Website,5003,Renewed
2002188,1002188,Health,1-25-2024,1-24-2025,63481,2133733,Website,5267,Renewed
2002194,1002194,Health,06-06-25,06-07-26,13030,1529969,Website,5278,Renewed
2002213,1002213,Health,10-30-2024,10-31-2025,9783,601948,Website,5153,Renewed
2002217,1002217,Health,3-14-2024,3-14-2025,26484,2548817,Website,5004,Renewed
2002242,1002242,Health,4-18-2024,4-18-2025,14646,769402,Website,5273,Renewed
2002257,1002257,Health,2-21-2024,2-21-2025,58679,3280199,Website,5155,Renewed
2002276,1002276,Health,08-01-25,08-01-26,147401,4303226,Website,5061,Renewed
2002304,1002304,Health,10-24-2025,10-24-2026,33076,2804609,Website,5054,Renewed
2002364,1002364,Health,06-07-24,06-07-25,46807,1812937,Website,5243,Renewed
2002365,1002365,Health,12-22-2025,12-22-2026,22013,1856770,Website,5012,Renewed
2002381,1002381,Health,10-26-2025,10-26-2026,34719,1185879,Website,5052,Renewed
2002516,1002516,Health,03-09-25,03-10-26,55428,2204065,Website,5091,Renewed
2002643,1002643,Health,7-24-2024,7-24-2025,70257,3848837,Website,5151,Renewed
2002692,1002692,Health,09-11-25,09-11-26,142876,4682435,Website,5164,Renewed
2002693,1002693,Health,10-14-2025,10-14-2026,65746,2548882,Website,5093,Renewed
2002727,1002727,Health,09-11-24,09-12-25,15137,728036,Website,5153,Renewed
2002737,1002737,Health,7-18-2024,7-18-2025,88459,3551373,Website,5226,Renewed
2002824,1002824,Health,7-13-2025,7-14-2026,75375,4196553,Website,5233,Renewed
2002836,1002836,Health,8-19-2024,8-20-2025,35820,1373029,Website,5173,Renewed
2002850,1002850,Health,4-16-2024,4-16-2025,37349,1498263,Website,5242,Renewed
2002906,1002906,Health,01-06-24,01-06-25,67178,3118700,Website,5090,Renewed
2002910,1002910,Health,11-20-2025,11-21-2026,36713,1757285,Website,5007,Renewed
2002954,1002954,Health,06-07-25,06-07-26,103754,4049595,Website,5267,Renewed
2003021,1003021,Health,11-14-2024,11-15-2025,87779,2860714,Website,5105,Renewed
2003044,1003044,Health,5-13-2024,5-13-2025,12639,725905,Website,5027,Renewed
2003083,1003083,Health,3-26-2025,3-26-2026,81593,2848265,Website,5291,Renewed
2003138,1003138,Health,8-29-2025,8-30-2026,71650,3078453,Website,5113,Renewed
2003155,1003155,Health,8-31-2025,09-01-26,35144,3585478,Website,5170,Renewed
2003239,1003239,Health,09-01-25,09-02-26,62403,2788790,Website,5004,Renewed
2003274,1003274,Health,8-23-2025,8-24-2026,28458,991570,Website,5024,Renewed
2003278,1003278,Health,02-04-24,02-04-25,111291,4844858,Website,5079,Renewed
2003362,1003362,Health,01-10-24,01-09-25,39623,2097861,Website,5006,Renewed
2003368,1003368,Health,08-02-24,08-02-25,53045,2790526,Website,5270,Renewed
2003386,1003386,Health,5-17-2024,5-17-2025,26465,1796075,Website,5246,Renewed
2003442,1003442,Health,2-18-2025,2-19-2026,40140,3300242,Website,5044,Renewed
2003453,1003453,Health,06-01-25,06-02-26,18890,708756,Website,5179,Renewed
2003465,1003465,Health,11-01-25,11-02-26,31526,3673139,Website,5006,Renewed
2003482,1003482,Health,10-07-24,10-08-25,78841,4733310,Website,5126,Renewed
2003490,1003490,Health,4-20-2024,4-21-2025,101153,3908258,Website,5246,Renewed
2003523,1003523,Health,12-18-2024,12-18-2025,20028,1029123,Website,5278,Renewed
2003611,1003611,Health,04-11-24,04-11-25,39302,2341831,Website,5086,Renewed
2003613,1003613,Health,11-16-2024,11-16-2025,42860,2810080,Website,5011,Renewed
2003664,1003664,Health,02-04-25,02-05-26,94985,4459503,Website,5008,Renewed
2003682,1003682,Health,8-17-2025,8-18-2026,19156,2120639,Website,5118,Renewed
2003707,1003707,Health,02-06-24,02-06-25,63577,3394010,Website,5013,Renewed
2003788,1003788,Health,12-18-2024,12-18-2025,133947,4275523,Website,5002,Renewed
2003792,1003792,Health,08-10-25,08-11-26,99280,4234716,Website,5278,Renewed
2003795,1003795,Health,04-04-24,04-05-25,83883,2400297,Website,5222,Renewed
2003806,1003806,Health,10-26-2024,10-27-2025,37458,2613795,Website,5154,Renewed
2003853,1003853,Health,6-20-2025,6-20-2026,13075,980158,Website,5161,Renewed
2003878,1003878,Health,7-28-2025,7-29-2026,134657,4394753,Website,5023,Renewed
2003879,1003879,Health,3-15-2025,3-16-2026,24841,1081053,Website,5035,Renewed
2003926,1003926,Health,8-14-2024,8-14-2025,102340,3201938,Website,5124,Renewed
2003998,1003998,Health,2-29-2024,03-01-25,53959,2326099,Website,5093,Renewed
2004018,1004018,Health,7-17-2025,7-18-2026,71402,2988977,Website,5174,Renewed
2004065,1004065,Health,2-17-2024,2-17-2025,156206,4853708,Website,5028,Renewed
2004099,1004099,Health,3-18-2024,3-18-2025,86151,3216239,Website,5240,Renewed
2004136,1004136,Health,3-25-2025,3-25-2026,32057,959340,Website,5005,Renewed
2004147,1004147,Health,12-30-2025,12-31-2026,30554,1885645,Website,5049,Renewed
2004167,1004167,Health,3-14-2025,3-15-2026,128142,4642415,Website,5113,Renewed
2004199,1004199,Health,08-08-25,08-08-26,47021,2976187,Website,5129,Renewed
2004202,1004202,Health,7-18-2024,7-18-2025,105849,3536612,Website,5225,Renewed
2004229,1004229,Health,6-25-2024,6-26-2025,70593,2462913,Website,5114,Renewed
2004260,1004260,Health,06-06-25,06-07-26,72448,4639337,Website,5101,Renewed
2004261,1004261,Health,11-18-2025,11-19-2026,111230,4340555,Website,5205,Renewed
2004294,1004294,Health,9-17-2024,9-18-2025,40347,1162808,Website,5229,Renewed
2004354,1004354,Health,12-03-25,12-03-26,63410,2148005,Website,5295,Renewed
2004356,1004356,Health,04-05-25,04-06-26,25322,832489,Website,5273,Renewed
2004359,1004359,Health,12-05-25,12-05-26,104293,4956066,Website,5023,Renewed
2004500,1004500,Health,7-28-2024,7-29-2025,23033,1004020,Website,5102,Renewed
2004513,1004513,Health,6-30-2024,07-01-25,106571,4029939,Website,5155,Renewed
2004522,1004522,Health,12-05-25,12-05-26,54927,4438695,Website,5103,Renewed
2004550,1004550,Health,12-29-2024,12-30-2025,38104,2170042,Website,5149,Renewed
2004652,1004652,Health,12-31-2024,01-01-26,45087,1975496,Website,5252,Renewed
2004665,1004665,Health,11-27-2024,11-28-2025,47094,2476469,Website,5018,Renewed
2004675,1004675,Health,09-02-25,09-02-26,56014,4883857,Website,5033,Renewed
2004706,1004706,Health,08-10-24,08-10-25,97159,3772617,Website,5116,Renewed
